,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
3538,jstet_371041,Jamie Bartlett,,Jamie Bartlett,Rule 36: There is always more fucked-up shit than what you just saw.,14,white,male,wikidata,llm,288000.0,5.459392487759231,2
402,jstet_492620,Jamila Woods,,Jamila Woods,"I really liked 'Blk Girl Art.' It's like a manifesto saying why I create, whether it's poetry or music.",21,black,female,wikidata,llm,416000.0,5.619093330626742,2
2497,jstet_318268,Jane Jacobs,,Jane Jacobs,"When distance and convenience sets in; the small, the various and the personal wither away.",15,white,female,wikidata,llm,538000.0,5.730782275666389,4
2501,jstet_461898,Jane Lynch,,Jane Lynch,"I wanted to - any chance I had to dress up as a boy, like Halloween, I would be a pirate or a ghost that wore a tie. A hobo.",29,white,female,wikidata,llm,945000.0,5.975431808509263,4
2505,jstet_404900,Jane Taylor,,Jane Taylor,I thank the goodness and the grace Which on my birth have smiled And made me in these Christian days A happy Christian child.,24,white,female,wikidata,llm,741000.0,5.869818207979328,2
409,jstet_304428,Janet Autherine,,Janet Autherine,Sprinkled in with the beauty and joy of life will be storms. These storms will require you to anchor yourself to your faith until your rainbow arrives.,27,black,female,llm,llm,4400.0,3.643452676486187,4
2508,jstet_443409,Janet Reno,,Janet Reno,"Peer mediation is a chance for students to work with other students to help them resolve problems, arguments, disagreements without having to get the teacher or the administration involved.",29,white,female,wikidata,llm,196000.0,5.292256071356476,8
2518,jstet_484500,Janice Dickinson,,Janice Dickinson,Mothers don't let your daughters grow up to be models unless you're present.,15,white,female,wikidata,llm,401000.0,5.603144372620182,1
410,jstet_146514,Jasimen Phillips,,Jasimen Phillips,Our children serve as the greatest reminder that kindness is the greatest service.,13,black,female,llm,llm,1500.0,3.176091,1
413,jstet_482950,Jasmine Guy,,Jasmine Guy,"I am very sad for men and women trapped in any relationship where there is cruelty, dominance, inequity. I long for the liberation of all people.",26,black,female,wikidata,wikidata,267000.0,5.426511261364575,2
3541,jstet_274320,Jason E. Hodges,,Jason E. Hodges,I was a poet. I had no expectations other than creating a world of art with words that would live on long after I was gone.,26,white,male,llm,llm,2910.0,3.463892988985908,10
1375,jstet_98402,Jason Innocent,,Jason Innocent,I'm the greatest living thing in the universe.,9,black,male,llm,llm,5380.0,3.730782,2
3551,jstet_326687,Jason Jennings,,Jason Jennings,"Remember, the most common thing about common sense is how uncommon it is.",13,white,male,wikidata,llm,126000.0,5.1003705451175625,4
3555,jstet_158345,Jason Versey,,Jason Versey,The man that wars with and judges others is eternally lost. The man that wars with and judges himself is eternally found.,22,white,male,llm,llm,4140.0,3.617000341120899,8
2526,jstet_378815,Jay Crownover,,Jay Crownover,"No matter how the road winds and turns, as long as you are there at the end of it I’ll be happy, Rowdy.",24,white,female,wikidata,llm,365000.0,5.562292864456475,9
1376,jstet_430016,Jay Electronica,,Jay Electronica,All my dreams are coming true all across the board for some reason.,13,black,male,wikidata,llm,265000.0,5.423246,1
1377,jstet_477719,Jayson Blair,,Jayson Blair,I am making amends and seeking forgiveness. My only hope is that some good can come out of my situation.,20,black,male,wikidata,llm,55000.0,4.740363,1
2530,jstet_161725,Jean M. Auel,,Jean M. Auel,"Art was as much in the activity as in the results. Works of art were not just the finished product, but the thought, the action, the process that created them.",30,white,female,wikidata,llm,1250000.0,6.096910013008056,1
3564,jstet_350921,Jean Shepherd,,Jean Shepherd,Preparing to go to school was like getting ready for extended deep sea diving.,14,white,male,wikidata,llm,191000.0,5.281033367247727,2
3567,jstet_448276,Jeff Tweedy,,Jeff Tweedy,"We live in a connected world now. Some find that frightening. If people are downloading our music, they're listening to it. The internet is like radio for us.",29,white,male,wikidata,llm,551000.0,5.741151598851785,2
1378,jstet_124233,Jelani Daniel,,Jelani Daniel,"Loyalty is a very heavy weight, not everyone is able to carry it.Forward March Life Quotes",17,black,male,llm,llm,5000.0,3.69897,1
415,jstet_478330,Jenifer Lewis,,Jenifer Lewis,I don't have any beauty shop memories. I remember the barber shop.,13,black,female,wikidata,llm,424000.0,5.627366,1
2533,jstet_470779,Jennie Garth,,Jennie Garth,It's never too late to take your heart health seriously and make it a priority.,16,white,female,wikidata,llm,589000.0,5.770115294787102,2
2536,jstet_121254,Jennifer Harrison,,Jennifer     Harrison,"My heart had a crush on him from the moment we met, but it was faint, and the rest of me stubbornly refused to play along.",26,white,female,llm,llm,347000.0,5.540329474790874,9
416,jstet_470848,Jennifer Holliday,,Jennifer Holliday,"I continually still fight every day for my life, not only still battling mental health problems but battling multiple sclerosis, which also has depression as one of its side effects.",30,black,female,wikidata,wikidata,164000.0,5.214844,1
2546,jstet_490520,Jennifer Saunders,,Jennifer Saunders,I did want a boy child because I had this romantic idea that a boy child when he's 16 takes his mother out for dinner.,26,white,female,wikidata,llm,715000.0,5.854306041801081,1
2548,jstet_456974,Jenny Mollen,,Jenny Mollen,I think the power of persuasion would be the greatest superpower of all time.,14,white,female,wikidata,llm,108000.0,5.033423755486949,2
3570,jstet_449661,Jeremy Scott,,Jeremy Scott,"When I design, I always pull from things that are significant to me. In my work, I search for happiness and then try to convey that joy in the clothes.",30,white,male,wikidata,llm,5720000.0,6.757396028793024,4
1380,jstet_245973,Jerome D. Williams,,Jerome D. Williams,As long as you're still walking with the demons of hell! You'll never have the time to slow down to see the angels of heaven behind you.,29,black,male,llm,llm,19000.0,4.278753600952829,2
3574,jstet_467305,Jerry Brown,,Jerry Brown,It looks to me to be obvious that the whole world cannot eat an American diet.,16,white,male,wikidata,llm,1400000.0,6.146128035678238,1
1381,jstet_399210,Jerry Levias,,Jerry Levias,When you're my size in the pros fear is a sign that you're not stupid.,17,black,male,wikidata,llm,27200.0,4.434569,1
3575,jstet_413913,Jerry Rubin,,Jerry Rubin,You can't pay attention to your mistakes. I made a mistake today I made a mistake yesterday. I think it's ... very important to ignore the negative.,28,white,male,wikidata,llm,114000.0,5.056904851336473,1
417,jstet_384563,Jessamyn Stanley,,Jessamyn Stanley,...it's most important to accept that your yoga poses may not look like everyone else's. That's okay. Just adapt the poses to your current state of being.,30,black,female,wikidata,llm,107000.0,5.029384,1
2551,jstet_490029,Jessica Brown Findlay,,Jessica Brown Findlay,I am a hopeless romantic.,5,white,female,wikidata,llm,382000.0,5.5820633629117085,1
2553,jstet_493684,Jessica Raine,,Jessica Raine,"On stage, I find anger at the unfairness of the world easily.",12,white,female,wikidata,llm,117000.0,5.068185861746161,2
418,jstet_453492,Jessica Williams,,Jessica Williams,I'm always battling how to be in a relationship while simultaneously maintaining my independence and my career.,18,black,female,wikidata,llm,1380000.0,6.139879,1
2556,jstet_105164,Jessie Burton,,Jessie Burton,"This city is like no other city in the world. It is brilliant but it is bloated, and I've never called it home",24,white,female,wikidata,llm,591000.0,5.771587480881255,9
1384,jstet_473281,Jidenna,,Jidenna,"Jesus' birthday is commercialized, so of course, Black History Month is commercialized.",12,black,male,wikidata,llm,1090000.0,6.037426497940624,4
2566,jstet_340488,Jill Ciment,,Jill Ciment,"Old age robs you of every last illusion, even the belief in your own goodness.",15,white,female,wikidata,llm,38000.0,4.57978359661681,2
419,jstet_309649,Jillian Bullock,,Jillian Bullock,Your past doesn't dictate what your future will be.,10,black,female,wikidata,llm,12500.0,4.09691,1
1387,jstet_496343,Jim Clyburn,,Jim Clyburn,Environmental protection doesn't happen in a vacuum. You can't separate the impact on the environment from the impact on our families and communities.,25,black,male,wikidata,wikidata,148000.0,5.1702617153949575,2
3578,jstet_253012,Jim Gaffigan,,Jim Gaffigan,"In America we have gone way beyond sustenance. Eating is an activity. 'Why don’t we get lunch, and then we’ll grab some pizza.",25,white,male,wikidata,llm,1670000.0,6.222716471147583,7
420,jstet_490054,Joan Armatrading,,Joan Armatrading,"Classical, Romantic, and Baroque music, that's what I really like.",11,black,female,wikidata,llm,413000.0,5.61595,1
1388,jstet_311461,Joe Prophet,,Joe Prophet,"Swag is my ethic, s/o to my bitches",9,black,male,llm,llm,3050.0,3.4843,1
3588,jstet_389522,Joe R. Lansdale,,Joe R. Lansdale,"Deep down I think I may be just like everyone else. And do you know what, Harry?""""No sir.""""That bothers me.",22,white,male,wikidata,llm,1110000.0,6.045322978786658,2
3595,jstet_491998,Joey Adams,,Joey Adams,"Rockefeller once explained the secret of success. 'Get up early, work late - and strike oil.",15,white,male,wikidata,llm,82700.0,4.917505509552547,8
1389,jstet_372617,John A. Williams,,John A. Williams,The worst kind of tyrant was the one who once had been the victim.,14,black,male,wikidata,llm,286000.0,5.456366,1
1390,jstet_474094,John Boyega,,John Boyega,"My biggest challenge is to not do urban movies for the rest of my life, those alpha hoodies.",18,black,male,wikidata,llm,1130000.0,6.053078,1
1391,jstet_198973,John Buck O'Neil,,John Buck O'Neil,In our beautiful memoryWe were all handsomeWe could all singWe all had the heart Of the prettiest girl in townAnd we all hit .300,24,black,male,llm,llm,21000.0,4.322219,1
3599,jstet_424780,John Cannell,,John Cannell,"50,000-63,000 individuals in the United States and 19,000-25,000 in the UK die prematurely from cancer annually due to insufficient vitamin D.",27,white,male,wikidata,llm,72200.0,4.858537197569639,2
3602,jstet_234410,John Collier,,John Collier,"Just behind his jaw bones a tiny movement was perceptible, like the movement of gills in a fish.",18,white,male,wikidata,llm,618000.0,5.790988475088816,2
1394,jstet_465966,John H. Johnson,,John H. Johnson,"To succeed, one must be creative and persistent.",8,black,male,wikidata,llm,260000.0,5.414973347970818,2
3605,jstet_89137,John Hawkins,,John Hawkins,"I love you,"" ""I was wrong,"" and ""I apologize"" are powerful words. They can save marriages, deepen friendships, and change lives. Don't be afraid to use them.",28,white,male,wikidata,wikidata,594000.0,5.7737864449811935,4
3609,jstet_403404,John Hay,,John Hay,Friends are the sunshine of life.,6,white,male,wikidata,llm,1440000.0,6.158362492095249,4
1397,jstet_482786,John Henrik Clarke,,John Henrik Clarke,My loving sister Mary has always shared the pain and pleasure of my heartbeat in a unique and special way. We have sung our sad and warm songs together.,29,black,male,wikidata,wikidata,265000.0,5.423246,4
1400,jstet_471165,John Hope Franklin,,John Hope Franklin,"We must go beyond textbooks, go out into the bypaths and untrodden depths of the wilderness and travel and explore and tell the world the glories of our journey.",29,black,male,wikidata,wikidata,511000.0,5.708420900134713,2
3613,jstet_408204,John L. McCreery,,John L. McCreery,There is no death! the stars go down to rise upon some fairer shore.,14,white,male,wikidata,llm,2110.0,3.3242824552976926,2
3616,jstet_164311,John Lubbock,,John Lubbock,"If we are ever in doubt what to do, it is a good rule to ask ourselves what we shall wish on the morrow that we had done.",28,white,male,wikidata,llm,189000.0,5.276461804173244,8
3626,jstet_445582,John Major,,John Major,The first requirement of politics is not intellect or stamina but patience. Politics is a very long run game and the tortoise will usually beat the hare.,27,white,male,wikidata,llm,945000.0,5.975431808509263,1
3628,jstet_408289,John Pierce,,John Pierce,It is the spur of ignorance the consciousness of not understanding and the curiosity about that which lies beyond that are essential to our progress.,25,white,male,wikidata,llm,397000.0,5.598790506763115,1
3631,jstet_431272,John Ratzenberger,,John Ratzenberger,"Sure, the comedians who swear or use scatological humor can get laughs, but they're uncomfortable laughs.",17,white,male,wikidata,llm,344000.0,5.53655844257153,2
1402,jstet_476266,John Sentamu,,John Sentamu,There is a difference between civil partnerships and marriage. That difference does not mean one is better than another.,19,black,male,wikidata,llm,40200.0,4.60422605308447,2
1405,jstet_477096,John Witherspoon,,John Witherspoon,"Those who wish well to the State ought to choose to places of trust men of inward principle, justified by exemplary conversation.",22,black,male,wikidata,llm,285000.0,5.45484486000851,1
2849,jstet_72568,Johnny Depp,,Actor Johnny Depp,"If you love two people at the same time, choose the second one, because if you really loved the first one, you wouldn’t have fallen for the second.",29,white,male,llm,llm,450000.0,5.653212513775344,1
1406,jstet_179907,Jonathan R. Walton,,Jonathan R. Walton,The greatest requirement placed on fallen humanity was not one of responsibility but one of relationship. (The Lonesome God),19,black,male,llm,llm,3750.0,3.574031,1
